,Order ID,Shop,Quantity,Units,Category,Product,Product ID,Variant,Variant ID,SKU,User id,User name,Register name,Sale date,Sale time,Latitude,Longitude,Cost Price,Retail Price,Total VAT,Total margin,Margin %,Total,Total without VAT,Vat Rate,Discount Description,Discount Amount,Discount Percentage,Accounting category ID,Accounting category name,Sequence no.,Customer ID,Customer name,Vat rate ID,Vat rate name,Comment,Serial Number,Pick up time,Tracking category name,Tracking category option name,Tracking category id,Tracking category option id
872,ED41F838-EFF1-4382-8A65-CD48ADAE6FD6,Los Tacos Trondheim AS,1,piece,,Type of Soda,6754ecda-6704-4fc6-e5d2-8a01ee0c831c,7 up,2ab01292-d7d5-4d5e-bcfe-4bb481905af8,,,,,12.12.2024,12:32:28,,,"8,60","0,00","0,00","-8,60",0,"0,00","0,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,145,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
873,ED41F838-EFF1-4382-8A65-CD48ADAE6FD6,Los Tacos Trondheim AS,1,piece,,Sodas 0.4,55842a25-9af4-459c-941b-59ba688f534f,,,"1,68E+12",,,,12.12.2024,12:32:28,,,"0,01","45,00","9,00","35,99",100,"45,00","36,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,145,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
874,ED41F838-EFF1-4382-8A65-CD48ADAE6FD6,Los Tacos Trondheim AS,1,piece,,"Protein, The Crunch Wrap",ce7e18ca-1849-4bd6-a738-1d89a7cf69f7,Taco Meat,41a14707-6612-4527-bdfe-46dfe4bd0826,,,,,12.12.2024,12:32:28,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,145,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
875,ED41F838-EFF1-4382-8A65-CD48ADAE6FD6,Los Tacos Trondheim AS,1,piece,,The Crunch Wrap,4fecf0c8-a002-4648-8b51-d7ddeff01cf2,,,1730732681983,,,,12.12.2024,12:32:28,,,"20,00","169,00","33,80","115,20",85,"169,00","135,20","0,25",,"0,00","0,00",4006,Food,145,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
876,CE76F4F0-89BE-4DEA-BBA8-C9C021947B85,Los Tacos Trondheim AS,1,piece,,Something to Drink?,277915,7Up Free 0.4,19363489,,,,,12.12.2024,12:32:57,,,"6,60","45,00","9,00","29,40",82,"45,00","36,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,146,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
877,CE76F4F0-89BE-4DEA-BBA8-C9C021947B85,Los Tacos Trondheim AS,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Salsa Medium,49f27df6-f161-4108-d5cb-98fe7f4272bd,,,,,12.12.2024,12:32:57,,,"2,70","0,00","0,00","-2,70",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,146,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
878,CE76F4F0-89BE-4DEA-BBA8-C9C021947B85,Los Tacos Trondheim AS,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Nacho Cheese,60c8c6a4-7e53-43f4-f1cf-44ac30ee3218,,,,,12.12.2024,12:32:57,,,"3,53","0,00","0,00","-3,53",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,146,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
879,CE76F4F0-89BE-4DEA-BBA8-C9C021947B85,Los Tacos Trondheim AS,1,piece,,Upgrades,277912,Extra Steak,19363466,,,,,12.12.2024,12:32:57,,,"18,41","35,00","7,00","9,59",34,"35,00","28,00","0,25",,"0,00","0,00",4006,Food,146,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
880,CE76F4F0-89BE-4DEA-BBA8-C9C021947B85,Los Tacos Trondheim AS,1,piece,,Premium Quesadilla,d6849722-7410-416f-c33b-a97a43ead779,,,"1,70E+12",,,,12.12.2024,12:32:57,,,"31,27","179,00","35,80","111,93",78,"179,00","143,20","0,25",,"0,00","0,00",4006,Food,146,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
881,3DDE05D8-34A9-47A8-8275-BFC4943BC60F,Los Tacos Jernbanetorget,1,piece,,Protein Quesadillas,43e34f20-998e-4873-f602-c001aa4aa5a3,Chicken,7b04cf31-ddef-426d-bc0b-eb49308bc100,,,,,12.12.2024,12:33:07,,,"15,67","5,00","1,00","-11,67",-292,"5,00","4,00","0,25",,"0,00","0,00",4006,Food,977,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
882,3DDE05D8-34A9-47A8-8275-BFC4943BC60F,Los Tacos Jernbanetorget,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Salsa Hot,e95d296c-148e-40fa-ae61-a07ad079a1a6,,,,,12.12.2024,12:33:07,,,"2,88","0,00","0,00","-2,88",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,977,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
883,3DDE05D8-34A9-47A8-8275-BFC4943BC60F,Los Tacos Jernbanetorget,1,piece,,Quesadilla Lunch Deal,6504a6b9-d1c3-4a40-d5cc-4d9bedbd2112,,,1713355447755,,,,12.12.2024,12:33:07,,,"10,56","165,00","33,00","121,44",92,"165,00","132,00","0,25",,"0,00","0,00",4006,Food,977,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
884,3DDE05D8-34A9-47A8-8275-BFC4943BC60F,Los Tacos Jernbanetorget,1,piece,,Choose drink 1,246122,10. Hansa,161999d6-fed9-4009-a7cb-503627759eca,,,,,12.12.2024,12:33:07,,,"15,95","25,00","5,00","4,05",20,"25,00","20,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,977,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
885,3DDE05D8-34A9-47A8-8275-BFC4943BC60F,Los Tacos Jernbanetorget,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Chipotle Mayo,8c26cb92-48e1-49dd-d695-5ee42c35c19e,,,,,12.12.2024,12:33:07,,,"3,05","0,00","0,00","-3,05",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,977,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
886,4925ABCE-E444-40A0-93E0-A5BF5E278E07,Los Tacos Fredrikstad AS,1,piece,,Type of Jarritos,b21e6d17-c958-4b8a-915e-38d9dc0755d5,Jarritos Cola,1f54ccc8-8d08-48a1-a908-9d354f2d31c3,,,,,12.12.2024,12:33:10,,,"18,65","0,00","0,00","-18,65",0,"0,00","0,00","0,15",,"0,00","0,00",4011,Soft drinks/Mineral water,175,,,deliverectRebate15,Deliverect Rebate 15%,,,,,,,
887,4925ABCE-E444-40A0-93E0-A5BF5E278E07,Los Tacos Fredrikstad AS,1,piece,,Jarritos,af3e0292-02f4-4eef-b1f6-0cc2b704e5b1,,,"1,68E+12",,,,12.12.2024,12:33:10,,,"0,00","69,00","13,80","55,20",100,"69,00","55,20","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,175,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
888,AFAAA816-D2C2-47DF-AAC9-E2F1BDD13A24,Los Tacos Storo AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:33:23,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,374,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
889,61CFB052-3F39-483B-8301-6A8A424296C7,Los Tacos Storo AS,2,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:34:39,,,"15,95","55,00","22,00","56,10",64,"110,00","88,00","0,25",,"0,00","0,00",4007,Beer,375,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
890,AEDC5C19-9034-49DB-8185-DD6B65341B26,Los Tacos Storo AS,3,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:34:40,,,"15,95","55,00","33,00","84,15",64,"165,00","132,00","0,25",,"0,00","0,00",4007,Beer,376,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
891,BC012198-BC77-4440-BA21-5BF921AA2178,Los Tacos Trondheim AS,2,piece,,2. Choose salsa,246121,03. Medium,10755740,,,,,12.12.2024,12:35:05,,,"3,03","0,00","0,00","-6,06",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,147,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
892,BC012198-BC77-4440-BA21-5BF921AA2178,Los Tacos Trondheim AS,2,piece,,The Crunch Wrap,4fecf0c8-a002-4648-8b51-d7ddeff01cf2,,,1730732681983,,,,12.12.2024,12:35:05,,,"20,00","169,00","67,60","230,40",85,"338,00","270,40","0,25",,"0,00","0,00",4006,Food,147,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
893,BC012198-BC77-4440-BA21-5BF921AA2178,Los Tacos Trondheim AS,2,piece,,Extra Toppings,102123e0-06ac-499f-e9aa-5deb1bfeb9f4,Jalapeños,31215e36-a9aa-4401-d6da-8d015c1c833b,,,,,12.12.2024,12:35:05,,,"0,60","15,00","6,00","22,80",95,"30,00","24,00","0,25",,"0,00","0,00",4006,Food,147,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
894,BC012198-BC77-4440-BA21-5BF921AA2178,Los Tacos Trondheim AS,2,piece,,Something to Drink?,277915,Pepsi Max 0.4,811b3266-3690-4da7-efd3-48a1ef3bd330,,,,,12.12.2024,12:35:05,,,"6,60","45,00","18,00","58,80",82,"90,00","72,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,147,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
895,BC012198-BC77-4440-BA21-5BF921AA2178,Los Tacos Trondheim AS,2,piece,,"Protein, The Crunch Wrap",ce7e18ca-1849-4bd6-a738-1d89a7cf69f7,Taco Meat,41a14707-6612-4527-bdfe-46dfe4bd0826,,,,,12.12.2024,12:35:05,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,147,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
896,675aca8646b9a996888e3511,Los Tacos Løkka AS,1,piece,,1. Salsa,277911,03. Medium,19363460,,,,,12.12.2024,12:35:34,,,"3,03","0,00","0,00","-3,03",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,944,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
897,675aca8646b9a996888e3511,Los Tacos Løkka AS,1,piece,,Remove From Cheesy Burrito Crunch/Bowl,d19332b0-4d57-47cc-83a4-2cb5111806ed,Sour Cream,c9a5e0ce-0ba7-4237-8de1-ce4e76f58f84,,,,,12.12.2024,12:35:34,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,944,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
898,675aca8646b9a996888e3511,Los Tacos Løkka AS,1,piece,,Cheesy Burrito Crunch,37f0e884fbad9667e38940169d0a3c95,,,"1,66E+12",,,,12.12.2024,12:35:34,,,"29,81","199,00","25,96","143,23",83,"199,00","173,04","0,15",,"0,00","0,00",4006,Food,944,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
899,E75691D0-B61E-41B7-AB4D-61FBF7CC3E6A,Los Tacos Storo AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:35:54,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,377,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
900,1A0E8593-64D3-478E-AC67-712BD16CA08B,Los Tacos Steen & Strøm AS,1,piece,,5 Churros,ed9afcc1-1027-4f64-d44e-ad767d3e1f78,,,"1,68E+12",,,,12.12.2024,12:36:13,,,"8,80","69,00","13,80","46,40",84,"69,00","55,20","0,25",,"0,00","0,00",4006,Food,527,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
901,1A0E8593-64D3-478E-AC67-712BD16CA08B,Los Tacos Steen & Strøm AS,1,piece,,Chocolate Sauce?,43c33398-ef77-4eb9-aa65-c74192b97943,Without chocolate sauce,3ef6c2e3-f747-4fb2-b112-ca3523c81441,,,,,12.12.2024,12:36:13,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,527,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
902,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,1. Burrito or Bowl?,246120,Burrito,10755736,,,,,12.12.2024,12:37:04,,,"2,98","0,00","0,00","-2,98",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
903,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,Choose drink D,a7a6a985-8014-4e7f-9da8-928ebe57aade,Pepsi Max,0d9fdeae-c6cd-474a-b91f-1783406a07e1,,,,,12.12.2024,12:37:04,,,"12,87","0,00","0,00","-12,87",0,"0,00","0,00","0,15",,"0,00","0,00",4011,Soft drinks/Mineral water,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
904,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,1. Salsa,277911,01. No salsa,19363458,,,,,12.12.2024,12:37:04,,,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
905,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Nacho Cheese,60c8c6a4-7e53-43f4-f1cf-44ac30ee3218,,,,,12.12.2024,12:37:04,,,"3,53","0,00","0,00","-3,53",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
906,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,3. Sides,b6e5bbca-8ee4-4930-cb6a-7fb9c591d5c2,Nacho Chips,cb28338e-8d57-4c99-dce5-9334e7a48775,,,,,12.12.2024,12:37:04,,,"3,45","0,00","0,00","-3,45",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
907,675acae060e0ae0849f4d8a6,Los Tacos Steen & Strøm AS,1,piece,,Combo: Cheesy Burrito Crunch + Nachos/Fries + Soda,49d0469b-2d60-4f1b-f190-1996af5a569b,,,"1,68E+12",,,,12.12.2024,12:37:04,,,"26,82","299,00","39,00","233,18",90,"299,00","260,00","0,15",,"0,00","0,00",4006,Food,528,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,,,,,,,
908,3F27721F-CE07-490B-B8FA-8290DEE3F173,Los Tacos Storo AS,1,piece,Beer,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",805d85df-5596-4ed7-cbec-967ca613db15,Huebert Miguel Fabros,LT Storo - Ansatt Kasse 1,12.12.2024,12:37:07,59.948059,10.77154,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,27905,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
909,3F27721F-CE07-490B-B8FA-8290DEE3F173,Los Tacos Storo AS,1,piece,,1. Salsa,277911,05. Salsa Fresca,717c8b72-e05f-485e-a5a5-544c06758a1f,1659391828128,805d85df-5596-4ed7-cbec-967ca613db15,Huebert Miguel Fabros,LT Storo - Ansatt Kasse 1,12.12.2024,12:37:07,59.948059,10.77154,"2,43","0,00","0,00","-2,43",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,27905,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
910,3F27721F-CE07-490B-B8FA-8290DEE3F173,Los Tacos Storo AS,1,piece,Sides,Nachos with Salsa & Nacho Cheese,b5b41fac0361d157d9673ecb926af5ae,,,"1,66E+12",805d85df-5596-4ed7-cbec-967ca613db15,Huebert Miguel Fabros,LT Storo - Ansatt Kasse 1,12.12.2024,12:37:07,59.948059,10.77154,"10,41","105,00","16,80","56,79",85,"84,00","67,20","0,25",BI Students,"21,00","0,20",4006,Food,27905,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
911,3F27721F-CE07-490B-B8FA-8290DEE3F173,Los Tacos Storo AS,1,piece,,Upgrade with Guacamole?,5e663d32-68e9-47e0-f312-17746698b779,No thanks,309e864c-2b86-4ffa-bbfe-ca2eb62c1c3e,1700575283754,805d85df-5596-4ed7-cbec-967ca613db15,Huebert Miguel Fabros,LT Storo - Ansatt Kasse 1,12.12.2024,12:37:07,59.948059,10.77154,"0,00","0,00","0,00","0,00",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,27905,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
912,C7F57A7B-31E1-4E03-AF2F-59BFBB70CBD7,Los Tacos Storo AS,1,piece,Beer,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",805d85df-5596-4ed7-cbec-967ca613db15,Huebert Miguel Fabros,LT Storo - Ansatt Kasse 1,12.12.2024,12:37:25,59.948059,10.77153,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,27906,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
913,C63DA2DB-19F1-43AF-BC07-1AA76CD6EFCF,Los Tacos Fredrikstad AS,1,piece,Beer,Fredrikstad Pilsner Before 21,a957853e-7054-4de9-d56d-08077f02f669,,,"1,68E+12",6e454087-76b7-4d7a-a18a-9d99b33568ac,Shop owner,LT Fredrikstad - Ansatt Kasse 1,12.12.2024,12:38:16,59.212742,10.93555,"14,63","55,00","11,00","29,37",67,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,18231,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
914,D6261615-CB19-4B51-B411-608D53F79D25,Los Tacos Trondheim AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:38:46,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,148,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
915,2E6A6606-9077-4BC5-9AA6-61295CD296A7,Los Tacos Jernbanetorget,3,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:38:53,,,"15,95","55,00","33,00","84,15",64,"165,00","132,00","0,25",,"0,00","0,00",4007,Beer,978,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
916,675acb4d46b9a996888ee60a,Los Tacos Jernbanetorget,1,piece,,1. Salsa,277911,02. Mild,19363459,,,,,12.12.2024,12:38:53,,,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,979,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,4698,,,,,,
917,675acb4d46b9a996888ee60a,Los Tacos Jernbanetorget,1,piece,,1. Salsa,277911,02. Mild,19363459,,,,,12.12.2024,12:38:53,,,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,979,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,4698,,,,,,
918,675acb4d46b9a996888ee60a,Los Tacos Jernbanetorget,1,piece,,California Burrito,f4be00279ee2e0a53eafdaa94a151e2c,,,"1,66E+12",,,,12.12.2024,12:38:53,,,"39,55","219,00","28,57","150,88",79,"219,00","190,43","0,15",,"0,00","0,00",4006,Food,979,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,4698,,,,,,
919,675acb4d46b9a996888ee60a,Los Tacos Jernbanetorget,1,piece,,Dirty Fries Burrito,547d762a-36ab-41f3-ede3-1e4f1bbf78c9,,,1704882303414,,,,12.12.2024,12:38:53,,,"21,06","199,00","25,96","151,98",88,"199,00","173,04","0,15",,"0,00","0,00",4006,Food,979,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,4698,,,,,,
920,675acb4d46b9a996888ee60a,Los Tacos Jernbanetorget,1,piece,,Protein,dcb17804-110c-4faf-ed8a-6f4dfa7dd0dd,Taco Meat,e36d1b75-918f-4219-d642-852815595da7,,,,,12.12.2024,12:38:53,,,"11,67","0,00","0,00","-11,67",0,"0,00","0,00","0,15",,"0,00","0,00",4006,Food,979,,,b8215b8e-dec4-4cbe-aa4c-8721f711be4d,Ta Med Sats / Take Away,4698,,,,,,
921,E0CBFE5E-9CA4-4A52-81C8-2959ADA54204,Los Tacos Jernbanetorget,2,piece,Beer,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",84cedd1a-830c-4492-acad-18c79812fe91,Cosmin Iordache,LT Jernbanetorget -  Ansatt Kasse 1,12.12.2024,12:38:55,,,"15,95","55,00","22,00","56,10",64,"110,00","88,00","0,25",,"0,00","0,00",4007,Beer,77315,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
922,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,3. Sides,b6e5bbca-8ee4-4930-cb6a-7fb9c591d5c2,Fries,1f70bd5a-e7bf-48de-e250-663e7c9421da,,,,,12.12.2024,12:38:55,,,"4,09","0,00","0,00","-4,09",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
923,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,1. Burrito or Bowl?,246120,Burrito,10755736,,,,,12.12.2024,12:38:55,,,"2,98","0,00","0,00","-2,98",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
924,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Nacho Cheese,60c8c6a4-7e53-43f4-f1cf-44ac30ee3218,,,,,12.12.2024,12:38:55,,,"3,53","0,00","0,00","-3,53",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
925,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,Cheesy Burrito Crunch + Nachos or Fries + Drink,ff4d5fbbafdf976cfdc032e3bde78de5,,,"1,66E+12",,,,12.12.2024,12:38:55,,,"26,82","229,00","45,80","156,38",85,"229,00","183,20","0,25",,"0,00","0,00",4006,Food,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
926,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,Choose drink 1,246122,10. Hansa,161999d6-fed9-4009-a7cb-503627759eca,,,,,12.12.2024,12:38:55,,,"15,95","25,00","5,00","4,05",20,"25,00","20,00","0,25",,"0,00","0,00",4011,Soft drinks/Mineral water,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
927,13CD077D-6992-45F5-8A9A-E2FBABE118DC,Los Tacos Storo AS,1,piece,,2. Choose salsa,246121,02. Mild,10755739,,,,,12.12.2024,12:38:55,,,"2,60","0,00","0,00","-2,60",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,378,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
928,5FCAD18A-EB2D-4DA4-B975-7E3236F593A7,Los Tacos Trondheim AS,2,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:38:58,,,"15,95","55,00","22,00","56,10",64,"110,00","88,00","0,25",,"0,00","0,00",4007,Beer,149,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
929,FB3328DD-B56C-4B9A-86E0-8E9D537AE1D8,Los Tacos Storo AS,1,piece,,Hansa tap 0.4,17806303-4bd4-47a6-9b30-11cbea86df09,,,"1,68E+12",,,,12.12.2024,12:39:03,,,"15,95","55,00","11,00","28,05",64,"55,00","44,00","0,25",,"0,00","0,00",4007,Beer,379,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
930,66C96450-82F6-4D8C-9B99-912E631B9A67,Los Tacos Storo AS,2,piece,,4. Dip,88e15cd9-1cad-4e74-b7ae-e8136dfa33ff,Chipotle Mayo,8c26cb92-48e1-49dd-d695-5ee42c35c19e,,,,,12.12.2024,12:39:36,,,"3,05","0,00","0,00","-6,10",0,"0,00","0,00","0,25",,"0,00","0,00",4006,Food,380,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
931,66C96450-82F6-4D8C-9B99-912E631B9A67,Los Tacos Storo AS,2,piece,,Fries With Dip,fa9e9716-2442-44a9-a4ac-9a2823e5da7b,,,"1,68E+12",,,,12.12.2024,12:39:36,,,"4,55","69,00","27,60","101,30",92,"138,00","110,40","0,25",,"0,00","0,00",4006,Food,380,,,62cb9c69-43f8-4f9b-89be-5a263b7f3311,Spis inne Sats / Dine-in,,,,,,,
